1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: BA0000002B917221
Is Mission Active?  true
Mission Start:  Fri Sep 07 19:11:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  4672
Total Samples:  40829
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2018-09-15, 4:11:00 AM,C,13
2018-09-15, 5:11:00 AM,C,13
2018-09-15, 6:11:00 AM,C,13
2018-09-15, 7:11:00 AM,C,13
2018-09-15, 8:11:00 AM,C,12.5
2018-09-15, 9:11:00 AM,C,12.5
2018-09-15, 10:11:00 AM,C,11.5
2018-09-15, 11:11:00 AM,C,13.5
2018-09-15, 12:11:00 PM,C,15.5
2018-09-15, 1:11:00 PM,C,17.5
2018-09-15, 2:11:00 PM,C,13.5
2018-09-15, 3:11:00 PM,C,13.5
2018-09-15, 4:11:00 PM,C,13.5
2018-09-15, 5:11:00 PM,C,13.5
2018-09-15, 6:11:00 PM,C,13.5
2018-09-15, 7:11:00 PM,C,13.5
2018-09-15, 8:11:00 PM,C,13.5
2018-09-15, 9:11:00 PM,C,13.5
2018-09-15, 10:11:00 PM,C,11
2018-09-15, 11:11:00 PM,C,9
2018-09-16, 12:11:00 AM,C,8.5
2018-09-16, 1:11:00 AM,C,7.5
2018-09-16, 2:11:00 AM,C,7
2018-09-16, 3:11:00 AM,C,6.5
2018-09-16, 4:11:00 AM,C,12.5
2018-09-16, 5:11:00 AM,C,12.5
2018-09-16, 6:11:00 AM,C,12.5
2018-09-16, 7:11:00 AM,C,12.5
2018-09-16, 8:11:00 AM,C,12.5
2018-09-16, 9:11:00 AM,C,12.5
2018-09-16, 10:11:00 AM,C,12.5
2018-09-16, 11:11:00 AM,C,12
2018-09-16, 12:11:00 PM,C,20
2018-09-16, 1:11:00 PM,C,24
2018-09-16, 2:11:00 PM,C,15
2018-09-16, 3:11:00 PM,C,14.5
2018-09-16, 4:11:00 PM,C,14
2018-09-16, 5:11:00 PM,C,13.5
2018-09-16, 6:11:00 PM,C,13
2018-09-16, 7:11:00 PM,C,13.5
2018-09-16, 8:11:00 PM,C,13
2018-09-16, 9:11:00 PM,C,13
2018-09-16, 10:11:00 PM,C,13.5
2018-09-16, 11:11:00 PM,C,10.5
2018-09-17, 12:11:00 AM,C,8.5
2018-09-17, 1:11:00 AM,C,7.5
2018-09-17, 2:11:00 AM,C,6.5
2018-09-17, 3:11:00 AM,C,6
2018-09-17, 4:11:00 AM,C,6
2018-09-17, 5:11:00 AM,C,11
2018-09-17, 6:11:00 AM,C,12
2018-09-17, 7:11:00 AM,C,12
2018-09-17, 8:11:00 AM,C,12
2018-09-17, 9:11:00 AM,C,12
2018-09-17, 10:11:00 AM,C,12
2018-09-17, 11:11:00 AM,C,12
2018-09-17, 12:11:00 PM,C,12.5
2018-09-17, 1:11:00 PM,C,17
2018-09-17, 2:11:00 PM,C,23
2018-09-17, 3:11:00 PM,C,14
2018-09-17, 4:11:00 PM,C,13.5
2018-09-17, 5:11:00 PM,C,13.5
2018-09-17, 6:11:00 PM,C,13
2018-09-17, 7:11:00 PM,C,13
2018-09-17, 8:11:00 PM,C,13
2018-09-17, 9:11:00 PM,C,13
2018-09-17, 10:11:00 PM,C,13
2018-09-17, 11:11:00 PM,C,13
2018-09-18, 12:11:00 AM,C,11.5
2018-09-18, 1:11:00 AM,C,10.5
2018-09-18, 2:11:00 AM,C,10
2018-09-18, 3:11:00 AM,C,10
2018-09-18, 4:11:00 AM,C,9.5
2018-09-18, 5:11:00 AM,C,9.5
2018-09-18, 6:11:00 AM,C,11
2018-09-18, 7:11:00 AM,C,11.5
2018-09-18, 8:11:00 AM,C,11.5
2018-09-18, 9:11:00 AM,C,11.5
2018-09-18, 10:11:00 AM,C,11.5
2018-09-18, 11:11:00 AM,C,11.5
2018-09-18, 12:11:00 PM,C,11.5
2018-09-18, 1:11:00 PM,C,12
2018-09-18, 2:11:00 PM,C,12
2018-09-18, 3:11:00 PM,C,12
2018-09-18, 4:11:00 PM,C,12
2018-09-18, 5:11:00 PM,C,12
2018-09-18, 6:11:00 PM,C,12
2018-09-18, 7:11:00 PM,C,12
2018-09-18, 8:11:00 PM,C,11.5
2018-09-18, 9:11:00 PM,C,11.5
2018-09-18, 10:11:00 PM,C,11.5
2018-09-18, 11:11:00 PM,C,12
2018-09-19, 12:11:00 AM,C,11.5
2018-09-19, 1:11:00 AM,C,11.5
2018-09-19, 2:11:00 AM,C,11
2018-09-19, 3:11:00 AM,C,11
2018-09-19, 4:11:00 AM,C,11
2018-09-19, 5:11:00 AM,C,11
2018-09-19, 6:11:00 AM,C,11
2018-09-19, 7:11:00 AM,C,11
2018-09-19, 8:11:00 AM,C,11.5
2018-09-19, 9:11:00 AM,C,11.5
2018-09-19, 10:11:00 AM,C,11.5
2018-09-19, 11:11:00 AM,C,12
2018-09-19, 12:11:00 PM,C,12
2018-09-19, 1:11:00 PM,C,12
2018-09-19, 2:11:00 PM,C,12.5
2018-09-19, 3:11:00 PM,C,15
2018-09-19, 4:11:00 PM,C,21.5
2018-09-19, 5:11:00 PM,C,17
2018-09-19, 6:11:00 PM,C,12.5
2018-09-19, 7:11:00 PM,C,12.5
2018-09-19, 8:11:00 PM,C,12
2018-09-19, 9:11:00 PM,C,12
2018-09-19, 10:11:00 PM,C,12
2018-09-19, 11:11:00 PM,C,12
2018-09-20, 12:11:00 AM,C,12
2018-09-20, 1:11:00 AM,C,12
2018-09-20, 2:11:00 AM,C,11.5
2018-09-20, 3:11:00 AM,C,11
2018-09-20, 4:11:00 AM,C,10.5
2018-09-20, 5:11:00 AM,C,10.5
2018-09-20, 6:11:00 AM,C,10.5
2018-09-20, 7:11:00 AM,C,10
2018-09-20, 8:11:00 AM,C,11
2018-09-20, 9:11:00 AM,C,11.5
2018-09-20, 10:11:00 AM,C,12
2018-09-20, 11:11:00 AM,C,12
2018-09-20, 12:11:00 PM,C,12
2018-09-20, 1:11:00 PM,C,12
2018-09-20, 2:11:00 PM,C,12
2018-09-20, 3:11:00 PM,C,12
2018-09-20, 4:11:00 PM,C,14
2018-09-20, 5:11:00 PM,C,13.5
2018-09-20, 6:11:00 PM,C,13.5
2018-09-20, 7:11:00 PM,C,12.5
2018-09-20, 8:11:00 PM,C,12
2018-09-20, 9:11:00 PM,C,12
2018-09-20, 10:11:00 PM,C,12
2018-09-20, 11:11:00 PM,C,12
2018-09-21, 12:11:00 AM,C,12
2018-09-21, 1:11:00 AM,C,12
2018-09-21, 2:11:00 AM,C,12
2018-09-21, 3:11:00 AM,C,11.5
2018-09-21, 4:11:00 AM,C,11
2018-09-21, 5:11:00 AM,C,10.5
2018-09-21, 6:11:00 AM,C,10.5
2018-09-21, 7:11:00 AM,C,10.5
2018-09-21, 8:11:00 AM,C,10.5
2018-09-21, 9:11:00 AM,C,11.5
2018-09-21, 10:11:00 AM,C,11.5
2018-09-21, 11:11:00 AM,C,11.5
2018-09-21, 12:11:00 PM,C,11.5
2018-09-21, 1:11:00 PM,C,11.5
2018-09-21, 2:11:00 PM,C,11.5
2018-09-21, 3:11:00 PM,C,11.5
2018-09-21, 4:11:00 PM,C,12
2018-09-21, 5:11:00 PM,C,12.5
2018-09-21, 6:11:00 PM,C,11.5
2018-09-21, 7:11:00 PM,C,11.5
2018-09-21, 8:11:00 PM,C,12
2018-09-21, 9:11:00 PM,C,11.5
2018-09-21, 10:11:00 PM,C,11.5
2018-09-21, 11:11:00 PM,C,11.5
2018-09-22, 12:11:00 AM,C,11.5
2018-09-22, 1:11:00 AM,C,11.5
2018-09-22, 2:11:00 AM,C,11.5
2018-09-22, 3:11:00 AM,C,11.5
2018-09-22, 4:11:00 AM,C,9
2018-09-22, 5:11:00 AM,C,8
2018-09-22, 6:11:00 AM,C,7
2018-09-22, 7:11:00 AM,C,6.5
2018-09-22, 8:11:00 AM,C,6
2018-09-22, 9:11:00 AM,C,6
2018-09-22, 10:11:00 AM,C,11
2018-09-22, 11:11:00 AM,C,11.5
2018-09-22, 12:11:00 PM,C,11.5
2018-09-22, 1:11:00 PM,C,12
2018-09-22, 2:11:00 PM,C,12
2018-09-22, 3:11:00 PM,C,12.5
2018-09-22, 4:11:00 PM,C,13
2018-09-22, 5:11:00 PM,C,17
2018-09-22, 6:11:00 PM,C,11.5
2018-09-22, 7:11:00 PM,C,10.5
2018-09-22, 8:11:00 PM,C,9
2018-09-22, 9:11:00 PM,C,12
2018-09-22, 10:11:00 PM,C,12
2018-09-22, 11:11:00 PM,C,12
2018-09-23, 12:11:00 AM,C,12
2018-09-23, 1:11:00 AM,C,12
2018-09-23, 2:11:00 AM,C,12
2018-09-23, 3:11:00 AM,C,11.5
2018-09-23, 4:11:00 AM,C,10
2018-09-23, 5:11:00 AM,C,9
2018-09-23, 6:11:00 AM,C,9
2018-09-23, 7:11:00 AM,C,8.5
2018-09-23, 8:11:00 AM,C,8.5
2018-09-23, 9:11:00 AM,C,9.5
2018-09-23, 10:11:00 AM,C,10.5
2018-09-23, 11:11:00 AM,C,10.5
2018-09-23, 12:11:00 PM,C,11
2018-09-23, 1:11:00 PM,C,11.5
2018-09-23, 2:11:00 PM,C,11.5
2018-09-23, 3:11:00 PM,C,11.5
2018-09-23, 4:11:00 PM,C,12
2018-09-23, 5:11:00 PM,C,13
2018-09-23, 6:11:00 PM,C,12.5
