1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 8C0000002B88AE21
Is Mission Active?  true
Mission Start:  Sat Jun 16 19:23:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6664
Total Samples:  43734
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-01-03, 2:23:00 AM,C,7.5
2019-01-03, 3:23:00 AM,C,7.5
2019-01-03, 4:23:00 AM,C,7
2019-01-03, 5:23:00 AM,C,7
2019-01-03, 6:23:00 AM,C,7.5
2019-01-03, 7:23:00 AM,C,7.5
2019-01-03, 8:23:00 AM,C,7.5
2019-01-03, 9:23:00 AM,C,7.5
2019-01-03, 10:23:00 AM,C,7.5
2019-01-03, 11:23:00 AM,C,7.5
2019-01-03, 12:23:00 PM,C,7.5
2019-01-03, 1:23:00 PM,C,7.5
2019-01-03, 2:23:00 PM,C,7.5
2019-01-03, 3:23:00 PM,C,8
2019-01-03, 4:23:00 PM,C,8
2019-01-03, 5:23:00 PM,C,8
2019-01-03, 6:23:00 PM,C,7.5
2019-01-03, 7:23:00 PM,C,7
2019-01-03, 8:23:00 PM,C,7
2019-01-03, 9:23:00 PM,C,7.5
2019-01-03, 10:23:00 PM,C,7.5
2019-01-03, 11:23:00 PM,C,8
2019-01-04, 12:23:00 AM,C,8
2019-01-04, 1:23:00 AM,C,8
2019-01-04, 2:23:00 AM,C,8
2019-01-04, 3:23:00 AM,C,7.5
2019-01-04, 4:23:00 AM,C,7.5
2019-01-04, 5:23:00 AM,C,7
2019-01-04, 6:23:00 AM,C,7
2019-01-04, 7:23:00 AM,C,7.5
2019-01-04, 8:23:00 AM,C,7.5
2019-01-04, 9:23:00 AM,C,7.5
2019-01-04, 10:23:00 AM,C,7.5
2019-01-04, 11:23:00 AM,C,8
2019-01-04, 12:23:00 PM,C,8
2019-01-04, 1:23:00 PM,C,8
2019-01-04, 2:23:00 PM,C,8
2019-01-04, 3:23:00 PM,C,7.5
2019-01-04, 4:23:00 PM,C,7.5
2019-01-04, 5:23:00 PM,C,7.5
2019-01-04, 6:23:00 PM,C,7.5
2019-01-04, 7:23:00 PM,C,7.5
2019-01-04, 8:23:00 PM,C,7
2019-01-04, 9:23:00 PM,C,7
2019-01-04, 10:23:00 PM,C,7.5
2019-01-04, 11:23:00 PM,C,8
2019-01-05, 12:23:00 AM,C,8
2019-01-05, 1:23:00 AM,C,8
2019-01-05, 2:23:00 AM,C,8
2019-01-05, 3:23:00 AM,C,8
2019-01-05, 4:23:00 AM,C,8
2019-01-05, 5:23:00 AM,C,7.5
2019-01-05, 6:23:00 AM,C,7
2019-01-05, 7:23:00 AM,C,7.5
2019-01-05, 8:23:00 AM,C,8
2019-01-05, 9:23:00 AM,C,8
2019-01-05, 10:23:00 AM,C,8.5
2019-01-05, 11:23:00 AM,C,8.5
2019-01-05, 12:23:00 PM,C,8.5
2019-01-05, 1:23:00 PM,C,8.5
2019-01-05, 2:23:00 PM,C,8.5
2019-01-05, 3:23:00 PM,C,8.5
