"","Date","Time","SP","Temp"
"29692",2019-05-30,"10:57:00","Kwak",14.5
"29693",2019-05-30,"11:57:00","Kwak",14.5
"29694",2019-05-30,"12:57:00","Kwak",15
"29695",2019-05-30,"13:57:00","Kwak",15
"29696",2019-05-30,"14:57:00","Kwak",14.5
"29697",2019-05-30,"15:57:00","Kwak",14.5
"29698",2019-05-30,"16:57:00","Kwak",14.5
"29699",2019-05-30,"17:57:00","Kwak",14.5
"29700",2019-05-30,"18:57:00","Kwak",14.5
"29701",2019-05-30,"19:57:00","Kwak",14.5
"29702",2019-05-30,"20:57:00","Kwak",14
"29703",2019-05-30,"21:57:00","Kwak",14
"29704",2019-05-30,"22:57:00","Kwak",13.5
"29705",2019-05-30,"23:57:00","Kwak",14
"29706",2019-05-31,"00:57:00","Kwak",13
"29707",2019-05-31,"01:57:00","Kwak",13.5
"29708",2019-05-31,"02:57:00","Kwak",13.5
"29709",2019-05-31,"03:57:00","Kwak",13.5
"29710",2019-05-31,"04:57:00","Kwak",12
"29711",2019-05-31,"05:57:00","Kwak",11.5
"29712",2019-05-31,"06:57:00","Kwak",12.5
"29713",2019-05-31,"07:57:00","Kwak",13.5
"29714",2019-05-31,"08:57:00","Kwak",14
"29715",2019-05-31,"09:57:00","Kwak",14
"29716",2019-05-31,"10:57:00","Kwak",13.5
"29717",2019-05-31,"11:57:00","Kwak",14.5
"29718",2019-05-31,"12:57:00","Kwak",14.5
"29719",2019-05-31,"13:57:00","Kwak",14.5
"29720",2019-05-31,"14:57:00","Kwak",14
"29721",2019-05-31,"15:57:00","Kwak",14
"29722",2019-05-31,"16:57:00","Kwak",14
"29723",2019-05-31,"17:57:00","Kwak",14
"29724",2019-05-31,"18:57:00","Kwak",14
"29725",2019-05-31,"19:57:00","Kwak",14
"29726",2019-05-31,"20:57:00","Kwak",13.5
"29727",2019-05-31,"21:57:00","Kwak",13.5
"29728",2019-05-31,"22:57:00","Kwak",12.5
"29729",2019-05-31,"23:57:00","Kwak",12.5
"29730",2019-06-01,"00:57:00","Kwak",12.5
"29731",2019-06-01,"01:57:00","Kwak",12
"29732",2019-06-01,"02:57:00","Kwak",12.5
"29733",2019-06-01,"03:57:00","Kwak",12.5
"29734",2019-06-01,"04:57:00","Kwak",12.5
"29735",2019-06-01,"05:57:00","Kwak",12
"29736",2019-06-01,"06:57:00","Kwak",12.5
"29737",2019-06-01,"07:57:00","Kwak",13.5
"29738",2019-06-01,"08:57:00","Kwak",13
"29739",2019-06-01,"09:57:00","Kwak",13
"29740",2019-06-01,"10:57:00","Kwak",13
"29741",2019-06-01,"11:57:00","Kwak",13
"29742",2019-06-01,"12:57:00","Kwak",13
"29743",2019-06-01,"13:57:00","Kwak",13.5
"29744",2019-06-01,"14:57:00","Kwak",13
"29745",2019-06-01,"15:57:00","Kwak",12
"29746",2019-06-01,"16:57:00","Kwak",12
"29747",2019-06-01,"17:57:00","Kwak",12
"29748",2019-06-01,"18:57:00","Kwak",12
"29749",2019-06-01,"19:57:00","Kwak",12
"29750",2019-06-01,"20:57:00","Kwak",12
"29751",2019-06-01,"21:57:00","Kwak",12
"29752",2019-06-01,"22:57:00","Kwak",12
"29753",2019-06-01,"23:57:00","Kwak",12
"29754",2019-06-02,"00:57:00","Kwak",11.5
"29755",2019-06-02,"01:57:00","Kwak",11.5
"29756",2019-06-02,"02:57:00","Kwak",12.5
"29757",2019-06-02,"03:57:00","Kwak",12.5
"29758",2019-06-02,"04:57:00","Kwak",12.5
"29759",2019-06-02,"05:57:00","Kwak",11
"29760",2019-06-02,"06:57:00","Kwak",11.5
"29761",2019-06-02,"07:57:00","Kwak",12
"29762",2019-06-02,"08:57:00","Kwak",12.5
"29763",2019-06-02,"09:57:00","Kwak",12.5
"29764",2019-06-02,"10:57:00","Kwak",13
"29765",2019-06-02,"11:57:00","Kwak",13
"29766",2019-06-02,"12:57:00","Kwak",13
"29767",2019-06-02,"13:57:00","Kwak",13
"29768",2019-06-02,"14:57:00","Kwak",13
"29769",2019-06-02,"15:57:00","Kwak",13
"29770",2019-06-02,"16:57:00","Kwak",13
"29771",2019-06-02,"17:57:00","Kwak",13.5
"29772",2019-06-02,"18:57:00","Kwak",13.5
"29773",2019-06-02,"19:57:00","Kwak",13.5
"29774",2019-06-02,"20:57:00","Kwak",13
"29775",2019-06-02,"21:57:00","Kwak",12
"29776",2019-06-02,"22:57:00","Kwak",12.5
"29777",2019-06-02,"23:57:00","Kwak",12
"29778",2019-06-03,"00:57:00","Kwak",12.5
"29779",2019-06-03,"01:57:00","Kwak",12.5
"29780",2019-06-03,"02:57:00","Kwak",12.5
"29781",2019-06-03,"03:57:00","Kwak",12.5
"29782",2019-06-03,"04:57:00","Kwak",12.5
"29783",2019-06-03,"05:57:00","Kwak",12
"29784",2019-06-03,"06:57:00","Kwak",11.5
"29785",2019-06-03,"07:57:00","Kwak",11.5
"29786",2019-06-03,"08:57:00","Kwak",13.5
"29787",2019-06-03,"09:57:00","Kwak",12
"29788",2019-06-03,"10:57:00","Kwak",12.5
"29789",2019-06-03,"11:57:00","Kwak",12
"29790",2019-06-03,"12:57:00","Kwak",11.5
"29791",2019-06-03,"13:57:00","Kwak",12
"29792",2019-06-03,"14:57:00","Kwak",12
"29793",2019-06-03,"15:57:00","Kwak",12.5
"29794",2019-06-03,"16:57:00","Kwak",11.5
"29795",2019-06-03,"17:57:00","Kwak",12.5
"29796",2019-06-03,"18:57:00","Kwak",12.5
"29797",2019-06-03,"19:57:00","Kwak",12
"29798",2019-06-03,"20:57:00","Kwak",12
"29799",2019-06-03,"21:57:00","Kwak",12
"29800",2019-06-03,"22:57:00","Kwak",11.5
"29801",2019-06-03,"23:57:00","Kwak",11
"29802",2019-05-10,"09:52:00","Kwak",11
"29803",2019-05-10,"10:52:00","Kwak",25
"29804",2019-05-10,"11:52:00","Kwak",29
"29805",2019-05-10,"12:52:00","Kwak",31
"29806",2019-05-10,"13:52:00","Kwak",13
"29807",2019-05-10,"14:52:00","Kwak",11.5
"29808",2019-05-10,"15:52:00","Kwak",11.5
"29809",2019-05-10,"16:52:00","Kwak",11.5
"29810",2019-05-10,"17:52:00","Kwak",11
"29811",2019-05-10,"18:52:00","Kwak",11.5
"29812",2019-05-10,"19:52:00","Kwak",11.5
"29813",2019-05-10,"20:52:00","Kwak",11.5
"29814",2019-05-10,"21:52:00","Kwak",11
"29815",2019-05-10,"22:52:00","Kwak",11
"29816",2019-05-10,"23:52:00","Kwak",11
"29817",2019-05-11,"00:52:00","Kwak",10.5
"29818",2019-05-11,"01:52:00","Kwak",10.5
"29819",2019-05-11,"02:52:00","Kwak",11
"29820",2019-05-11,"03:52:00","Kwak",11
"29821",2019-05-11,"04:52:00","Kwak",11
"29822",2019-05-11,"05:52:00","Kwak",10.5
"29823",2019-05-11,"06:52:00","Kwak",10
"29824",2019-05-11,"07:52:00","Kwak",10.5
"29825",2019-05-11,"08:52:00","Kwak",10.5
"29826",2019-05-11,"09:52:00","Kwak",11
"29827",2019-05-11,"10:52:00","Kwak",11
"29828",2019-05-11,"11:52:00","Kwak",13.5
"29829",2019-05-11,"12:52:00","Kwak",25
"29830",2019-05-11,"13:52:00","Kwak",26
"29831",2019-05-11,"14:52:00","Kwak",11.5
"29832",2019-05-11,"15:52:00","Kwak",11
"29833",2019-05-11,"16:52:00","Kwak",10.5
"29834",2019-05-11,"17:52:00","Kwak",10.5
"29835",2019-05-11,"18:52:00","Kwak",10
"29836",2019-05-11,"19:52:00","Kwak",10
"29837",2019-05-11,"20:52:00","Kwak",10
"29838",2019-05-11,"21:52:00","Kwak",9.5
"29839",2019-05-11,"22:52:00","Kwak",10
"29840",2019-05-11,"23:52:00","Kwak",10.5
"29841",2019-05-12,"00:52:00","Kwak",10.5
"29842",2019-05-12,"01:52:00","Kwak",10.5
"29843",2019-05-12,"02:52:00","Kwak",10.5
"29844",2019-05-12,"03:52:00","Kwak",10.5
"29845",2019-05-12,"04:52:00","Kwak",10.5
"29846",2019-05-12,"05:52:00","Kwak",10.5
"29847",2019-05-12,"06:52:00","Kwak",10.5
"29848",2019-05-12,"07:52:00","Kwak",10.5
"29849",2019-05-12,"08:52:00","Kwak",10.5
"29850",2019-05-12,"09:52:00","Kwak",10.5
"29851",2019-05-12,"10:52:00","Kwak",11
"29852",2019-05-12,"11:52:00","Kwak",11.5
"29853",2019-05-12,"12:52:00","Kwak",12
"29854",2019-05-12,"13:52:00","Kwak",22
"29855",2019-05-12,"14:52:00","Kwak",23.5
"29856",2019-05-12,"15:52:00","Kwak",12
"29857",2019-05-12,"16:52:00","Kwak",12
"29858",2019-05-12,"17:52:00","Kwak",12
"29859",2019-05-12,"18:52:00","Kwak",11.5
"29860",2019-05-12,"19:52:00","Kwak",11.5
"29861",2019-05-12,"20:52:00","Kwak",11.5
"29862",2019-05-12,"21:52:00","Kwak",11.5
"29863",2019-05-12,"22:52:00","Kwak",11.5
"29864",2019-05-12,"23:52:00","Kwak",11
"29865",2019-05-13,"00:52:00","Kwak",11
"29866",2019-05-13,"01:52:00","Kwak",11
"29867",2019-05-13,"02:52:00","Kwak",11
"29868",2019-05-13,"03:52:00","Kwak",11
"29869",2019-05-13,"04:52:00","Kwak",10.5
"29870",2019-05-13,"05:52:00","Kwak",10.5
"29871",2019-05-13,"06:52:00","Kwak",10.5
"29872",2019-05-13,"07:52:00","Kwak",10.5
"29873",2019-05-13,"08:52:00","Kwak",11
"29874",2019-05-13,"09:52:00","Kwak",10
"29875",2019-05-13,"10:52:00","Kwak",10.5
"29876",2019-05-13,"11:52:00","Kwak",11
"29877",2019-05-13,"12:52:00","Kwak",11.5
"29878",2019-05-13,"13:52:00","Kwak",11.5
"29879",2019-05-13,"14:52:00","Kwak",14.5
"29880",2019-05-13,"15:52:00","Kwak",16
"29881",2019-05-13,"16:52:00","Kwak",11.5
"29882",2019-05-13,"17:52:00","Kwak",11
"29883",2019-05-13,"18:52:00","Kwak",11
"29884",2019-05-13,"19:52:00","Kwak",11
"29885",2019-05-13,"20:52:00","Kwak",10.5
"29886",2019-05-13,"21:52:00","Kwak",10.5
"29887",2019-05-13,"22:52:00","Kwak",10.5
"29888",2019-05-13,"23:52:00","Kwak",10.5
"29889",2019-05-14,"00:52:00","Kwak",10.5
"29890",2019-05-14,"01:52:00","Kwak",11
"29891",2019-05-14,"02:52:00","Kwak",10.5
"29892",2019-05-14,"03:52:00","Kwak",10.5
"29893",2019-05-14,"04:52:00","Kwak",10.5
"29894",2019-05-14,"05:52:00","Kwak",10.5
"29895",2019-05-14,"06:52:00","Kwak",10.5
"29896",2019-05-14,"07:52:00","Kwak",10.5
"29897",2019-05-14,"08:52:00","Kwak",10.5
"29898",2019-05-14,"09:52:00","Kwak",11
"29899",2019-05-14,"10:52:00","Kwak",10.5
"29900",2019-05-14,"11:52:00","Kwak",10.5
"29901",2019-05-14,"12:52:00","Kwak",11
"29902",2019-05-14,"13:52:00","Kwak",11
"29903",2019-05-14,"14:52:00","Kwak",11
"29904",2019-05-14,"15:52:00","Kwak",13
"29905",2019-05-14,"16:52:00","Kwak",12.5
"29906",2019-05-14,"17:52:00","Kwak",11
"29907",2019-05-14,"18:52:00","Kwak",11
"29908",2019-05-14,"19:52:00","Kwak",11
"29909",2019-05-14,"20:52:00","Kwak",10.5
"29910",2019-05-14,"21:52:00","Kwak",10
"29911",2019-05-14,"22:52:00","Kwak",10.5
"29912",2019-05-14,"23:52:00","Kwak",10
"29913",2019-05-15,"00:52:00","Kwak",10.5
"29914",2019-05-15,"01:52:00","Kwak",11
"29915",2019-05-15,"02:52:00","Kwak",11
"29916",2019-05-15,"03:52:00","Kwak",11
"29917",2019-05-15,"04:52:00","Kwak",10
"29918",2019-05-15,"05:52:00","Kwak",10.5
"29919",2019-05-15,"06:52:00","Kwak",11
"29920",2019-05-15,"07:52:00","Kwak",10.5
"29921",2019-05-15,"08:52:00","Kwak",10.5
"29922",2019-05-15,"09:52:00","Kwak",10
"29923",2019-05-15,"10:52:00","Kwak",9.5
"29924",2019-05-15,"11:52:00","Kwak",10
"29925",2019-05-15,"12:52:00","Kwak",9.5
"29926",2019-05-15,"13:52:00","Kwak",10.5
"29927",2019-05-15,"14:52:00","Kwak",11
"29928",2019-05-15,"15:52:00","Kwak",11.5
"29929",2019-05-15,"16:52:00","Kwak",12.5
"29930",2019-05-15,"17:52:00","Kwak",12
"29931",2019-05-15,"18:52:00","Kwak",11.5
"29932",2019-05-15,"19:52:00","Kwak",11.5
"29933",2019-05-15,"20:52:00","Kwak",11.5
"29934",2019-05-15,"21:52:00","Kwak",11.5
"29935",2019-05-15,"22:52:00","Kwak",11
"29936",2019-05-15,"23:52:00","Kwak",11
"29937",2019-05-16,"00:52:00","Kwak",11.5
"29938",2019-05-16,"01:52:00","Kwak",11
"29939",2019-05-16,"02:52:00","Kwak",11
"29940",2019-05-16,"03:52:00","Kwak",11
"29941",2019-05-16,"04:52:00","Kwak",10.5
"29942",2019-05-16,"05:52:00","Kwak",10.5
"29943",2019-05-16,"06:52:00","Kwak",10.5
"29944",2019-05-16,"07:52:00","Kwak",11
"29945",2019-05-16,"08:52:00","Kwak",11
"29946",2019-05-16,"09:52:00","Kwak",10.5
"29947",2019-05-16,"10:52:00","Kwak",10.5
"29948",2019-05-16,"11:52:00","Kwak",11
"29949",2019-05-16,"12:52:00","Kwak",10.5
"29950",2019-05-16,"13:52:00","Kwak",10.5
"29951",2019-05-16,"14:52:00","Kwak",10.5
"29952",2019-05-16,"15:52:00","Kwak",11.5
"29953",2019-05-16,"16:52:00","Kwak",11
"29954",2019-05-16,"17:52:00","Kwak",11.5
"29955",2019-05-16,"18:52:00","Kwak",11.5
"29956",2019-05-16,"19:52:00","Kwak",11
"29957",2019-05-16,"20:52:00","Kwak",11
"29958",2019-05-16,"21:52:00","Kwak",11
"29959",2019-05-16,"22:52:00","Kwak",10.5
"29960",2019-05-16,"23:52:00","Kwak",10.5
"29961",2019-05-17,"00:52:00","Kwak",10.5
"29962",2019-05-17,"01:52:00","Kwak",10.5
"29963",2019-05-17,"02:52:00","Kwak",10.5
"29964",2019-05-17,"03:52:00","Kwak",11
"29965",2019-05-17,"04:52:00","Kwak",11
"29966",2019-05-17,"05:52:00","Kwak",10
"29967",2019-05-17,"06:52:00","Kwak",10
"29968",2019-05-17,"07:52:00","Kwak",11
"29969",2019-05-17,"08:52:00","Kwak",11
"29970",2019-05-17,"09:52:00","Kwak",11
"29971",2019-05-17,"10:52:00","Kwak",10.5
"29972",2019-05-17,"11:52:00","Kwak",10.5
"29973",2019-05-17,"12:52:00","Kwak",11
"29974",2019-05-17,"13:52:00","Kwak",10.5
"29975",2019-05-17,"14:52:00","Kwak",10.5
"29976",2019-05-17,"15:52:00","Kwak",11
"29977",2019-05-17,"16:52:00","Kwak",11.5
"29978",2019-05-17,"17:52:00","Kwak",11
"29979",2019-05-17,"18:52:00","Kwak",11.5
"29980",2019-05-17,"19:52:00","Kwak",10.5
"29981",2019-05-17,"20:52:00","Kwak",10.5
"29982",2019-05-17,"21:52:00","Kwak",10.5
"29983",2019-05-17,"22:52:00","Kwak",10.5
"29984",2019-05-17,"23:52:00","Kwak",9.5
"29985",2019-05-18,"00:52:00","Kwak",9
"29986",2019-05-18,"01:52:00","Kwak",9.5
"29987",2019-05-18,"02:52:00","Kwak",9.5
"29988",2019-05-18,"03:52:00","Kwak",10
"29989",2019-05-18,"04:52:00","Kwak",10.5
"29990",2019-05-18,"05:52:00","Kwak",10.5
"29991",2019-05-18,"06:52:00","Kwak",10.5
"29992",2019-05-18,"07:52:00","Kwak",11
"29993",2019-05-18,"08:52:00","Kwak",14.5
"29994",2019-05-18,"09:52:00","Kwak",11
"29995",2019-05-18,"10:52:00","Kwak",10.5
"29996",2019-05-18,"11:52:00","Kwak",10.5
"29997",2019-05-18,"12:52:00","Kwak",10
"29998",2019-05-18,"13:52:00","Kwak",9.5
"29999",2019-05-18,"14:52:00","Kwak",10.5
"30000",2019-05-18,"15:52:00","Kwak",10.5
"30001",2019-05-18,"16:52:00","Kwak",11
"30002",2019-05-18,"17:52:00","Kwak",11
"30003",2019-05-18,"18:52:00","Kwak",11
"30004",2019-05-18,"19:52:00","Kwak",11
"30005",2019-05-18,"20:52:00","Kwak",11
"30006",2019-05-18,"21:52:00","Kwak",11
"30007",2019-05-18,"22:52:00","Kwak",11
"30008",2019-05-18,"23:52:00","Kwak",10.5
"30009",2019-05-19,"00:52:00","Kwak",10
"30010",2019-05-19,"01:52:00","Kwak",9.5
"30011",2019-05-19,"02:52:00","Kwak",10
"30012",2019-05-19,"03:52:00","Kwak",10.5
"30013",2019-05-19,"04:52:00","Kwak",10.5
"30014",2019-05-19,"05:52:00","Kwak",10.5
"30015",2019-05-19,"06:52:00","Kwak",10
"30016",2019-05-19,"07:52:00","Kwak",14.5
"30017",2019-05-19,"08:52:00","Kwak",19
"30018",2019-05-19,"09:52:00","Kwak",25.5
"30019",2019-05-19,"10:52:00","Kwak",13
"30020",2019-05-19,"11:52:00","Kwak",12.5
"30021",2019-05-19,"12:52:00","Kwak",12.5
"30022",2019-05-19,"13:52:00","Kwak",12
"30023",2019-05-19,"14:52:00","Kwak",11.5
"30024",2019-05-19,"15:52:00","Kwak",11.5
"30025",2019-05-19,"16:52:00","Kwak",12.5
"30026",2019-05-19,"17:52:00","Kwak",12
"30027",2019-05-19,"18:52:00","Kwak",12.5
"30028",2019-05-19,"19:52:00","Kwak",12.5
"30029",2019-05-19,"20:52:00","Kwak",12.5
"30030",2019-05-19,"21:52:00","Kwak",13
"30031",2019-05-19,"22:52:00","Kwak",12.5
"30032",2019-05-19,"23:52:00","Kwak",12.5
"30033",2019-05-20,"00:52:00","Kwak",12
"30034",2019-05-20,"01:52:00","Kwak",11.5
"30035",2019-05-20,"02:52:00","Kwak",11.5
"30036",2019-05-20,"03:52:00","Kwak",12
"30037",2019-05-20,"04:52:00","Kwak",12.5
"30038",2019-05-20,"05:52:00","Kwak",12.5
"30039",2019-05-20,"06:52:00","Kwak",12.5
"30040",2019-05-20,"07:52:00","Kwak",12
"30041",2019-05-20,"08:52:00","Kwak",12.5
"30042",2019-05-20,"09:52:00","Kwak",13
"30043",2019-05-20,"10:52:00","Kwak",13.5
"30044",2019-05-20,"11:52:00","Kwak",13
"30045",2019-05-20,"12:52:00","Kwak",12.5
"30046",2019-05-20,"13:52:00","Kwak",12.5
"30047",2019-05-20,"14:52:00","Kwak",12.5
"30048",2019-05-20,"15:52:00","Kwak",12.5
"30049",2019-05-20,"16:52:00","Kwak",12.5
"30050",2019-05-20,"17:52:00","Kwak",12.5
"30051",2019-05-20,"18:52:00","Kwak",12.5
"30052",2019-05-20,"19:52:00","Kwak",12.5
"30053",2019-05-20,"20:52:00","Kwak",12.5
"30054",2019-05-20,"21:52:00","Kwak",12.5
"30055",2019-05-20,"22:52:00","Kwak",12
"30056",2019-05-20,"23:52:00","Kwak",12.5
"30057",2019-05-21,"00:52:00","Kwak",12
"30058",2019-05-21,"01:52:00","Kwak",11
"30059",2019-05-21,"02:52:00","Kwak",11
"30060",2019-05-21,"03:52:00","Kwak",11
"30061",2019-05-21,"04:52:00","Kwak",11
"30062",2019-05-21,"05:52:00","Kwak",12
"30063",2019-05-21,"06:52:00","Kwak",12
"30064",2019-05-21,"07:52:00","Kwak",12.5
"30065",2019-05-21,"08:52:00","Kwak",16
"30066",2019-05-21,"09:52:00","Kwak",23
"30067",2019-05-21,"10:52:00","Kwak",27.5
"30068",2019-05-21,"11:52:00","Kwak",13.5
"30069",2019-05-21,"12:52:00","Kwak",13
"30070",2019-05-21,"13:52:00","Kwak",12.5
"30071",2019-05-21,"14:52:00","Kwak",12.5
"30072",2019-05-21,"15:52:00","Kwak",12
"30073",2019-05-21,"16:52:00","Kwak",11.5
"30074",2019-05-21,"17:52:00","Kwak",12
"30075",2019-05-21,"18:52:00","Kwak",11.5
"30076",2019-05-21,"19:52:00","Kwak",11.5
"30077",2019-05-21,"20:52:00","Kwak",12
"30078",2019-05-21,"21:52:00","Kwak",12
"30079",2019-05-21,"22:52:00","Kwak",12
"30080",2019-05-21,"23:52:00","Kwak",12
"30081",2019-05-22,"00:52:00","Kwak",12
"30082",2019-05-22,"01:52:00","Kwak",12
"30083",2019-05-22,"02:52:00","Kwak",12
"30084",2019-05-22,"03:52:00","Kwak",11.5
"30085",2019-05-22,"04:52:00","Kwak",12
"30086",2019-05-22,"05:52:00","Kwak",12
"30087",2019-05-22,"06:52:00","Kwak",12
"30088",2019-05-22,"07:52:00","Kwak",12
"30089",2019-05-22,"08:52:00","Kwak",12.5
"30090",2019-05-22,"09:52:00","Kwak",13.5
"30091",2019-05-22,"10:52:00","Kwak",16.5
"30092",2019-05-22,"11:52:00","Kwak",25.5
"30093",2019-05-22,"12:52:00","Kwak",13.5
"30094",2019-05-22,"13:52:00","Kwak",13
"30095",2019-05-22,"14:52:00","Kwak",12.5
"30096",2019-05-22,"15:52:00","Kwak",12.5
"30097",2019-05-22,"16:52:00","Kwak",13
"30098",2019-05-22,"17:52:00","Kwak",12.5
"30099",2019-05-22,"18:52:00","Kwak",12.5
"30100",2019-05-22,"19:52:00","Kwak",12.5
"30101",2019-05-22,"20:52:00","Kwak",12.5
"30102",2019-05-22,"21:52:00","Kwak",12.5
"30103",2019-05-22,"22:52:00","Kwak",12
"30104",2019-05-22,"23:52:00","Kwak",11.5
"30105",2019-05-23,"00:52:00","Kwak",11.5
"30106",2019-05-23,"01:52:00","Kwak",11.5
"30107",2019-05-23,"02:52:00","Kwak",12
"30108",2019-05-23,"03:52:00","Kwak",12
"30109",2019-05-23,"04:52:00","Kwak",12
"30110",2019-05-23,"05:52:00","Kwak",12.5
"30111",2019-05-23,"06:52:00","Kwak",12.5
"30112",2019-05-23,"07:52:00","Kwak",12.5
"30113",2019-05-23,"08:52:00","Kwak",12.5
"30114",2019-05-23,"09:52:00","Kwak",16
"30115",2019-05-23,"10:52:00","Kwak",20.5
"30116",2019-05-23,"11:52:00","Kwak",20.5
"30117",2019-05-23,"12:52:00","Kwak",13.5
"30118",2019-05-23,"13:52:00","Kwak",12.5
"30119",2019-05-23,"14:52:00","Kwak",12.5
"30120",2019-05-23,"15:52:00","Kwak",12.5
"30121",2019-05-23,"16:52:00","Kwak",11.5
"30122",2019-05-23,"17:52:00","Kwak",11.5
"30123",2019-05-23,"18:52:00","Kwak",11
"30124",2019-05-23,"19:52:00","Kwak",11.5
"30125",2019-05-23,"20:52:00","Kwak",11
"30126",2019-05-23,"21:52:00","Kwak",11
"30127",2019-05-23,"22:52:00","Kwak",11.5
"30128",2019-05-23,"23:52:00","Kwak",11.5
"30129",2019-05-24,"00:52:00","Kwak",11.5
"30130",2019-05-24,"01:52:00","Kwak",12
"30131",2019-05-24,"02:52:00","Kwak",12
"30132",2019-05-24,"03:52:00","Kwak",12
"30133",2019-05-24,"04:52:00","Kwak",12
"30134",2019-05-24,"05:52:00","Kwak",11.5
"30135",2019-05-24,"06:52:00","Kwak",11.5
"30136",2019-05-24,"07:52:00","Kwak",11.5
"30137",2019-05-24,"08:52:00","Kwak",11
"30138",2019-05-24,"09:52:00","Kwak",11.5
"30139",2019-05-24,"10:52:00","Kwak",18
"30140",2019-05-24,"11:52:00","Kwak",19.5
"30141",2019-05-24,"12:52:00","Kwak",18
"30142",2019-05-24,"13:52:00","Kwak",13
"30143",2019-05-24,"14:52:00","Kwak",12.5
"30144",2019-05-24,"15:52:00","Kwak",12.5
"30145",2019-05-24,"16:52:00","Kwak",12.5
"30146",2019-05-24,"17:52:00","Kwak",12
"30147",2019-05-24,"18:52:00","Kwak",12
"30148",2019-05-24,"19:52:00","Kwak",12
"30149",2019-05-24,"20:52:00","Kwak",11.5
"30150",2019-05-24,"21:52:00","Kwak",11.5
"30151",2019-05-24,"22:52:00","Kwak",11.5
"30152",2019-05-24,"23:52:00","Kwak",11.5
"30153",2019-05-25,"00:52:00","Kwak",11.5
"30154",2019-05-25,"01:52:00","Kwak",11.5
"30155",2019-05-25,"02:52:00","Kwak",11.5
"30156",2019-05-25,"03:52:00","Kwak",11.5
"30157",2019-05-25,"04:52:00","Kwak",11.5
"30158",2019-05-25,"05:52:00","Kwak",11.5
"30159",2019-05-25,"06:52:00","Kwak",11.5
"30160",2019-05-25,"07:52:00","Kwak",11.5
"30161",2019-05-25,"08:52:00","Kwak",11.5
"30162",2019-05-25,"09:52:00","Kwak",12
"30163",2019-05-25,"10:52:00","Kwak",12
"30164",2019-05-25,"11:52:00","Kwak",14.5
"30165",2019-05-25,"12:52:00","Kwak",24.5
"30166",2019-05-25,"13:52:00","Kwak",12.5
"30167",2019-05-25,"14:52:00","Kwak",12.5
"30168",2019-05-25,"15:52:00","Kwak",12.5
"30169",2019-05-25,"16:52:00","Kwak",12
"30170",2019-05-25,"17:52:00","Kwak",12
"30171",2019-05-25,"18:52:00","Kwak",12
"30172",2019-05-25,"19:52:00","Kwak",12
"30173",2019-05-25,"20:52:00","Kwak",12
"30174",2019-05-25,"21:52:00","Kwak",12
"30175",2019-05-25,"22:52:00","Kwak",12
"30176",2019-05-25,"23:52:00","Kwak",12
"30177",2019-05-26,"00:52:00","Kwak",12
"30178",2019-05-26,"01:52:00","Kwak",12
"30179",2019-05-26,"02:52:00","Kwak",12
"30180",2019-05-26,"03:52:00","Kwak",12
"30181",2019-05-26,"04:52:00","Kwak",11.5
"30182",2019-05-26,"05:52:00","Kwak",11.5
"30183",2019-05-26,"06:52:00","Kwak",11.5
"30184",2019-05-26,"07:52:00","Kwak",12
"30185",2019-05-26,"08:52:00","Kwak",12
"30186",2019-05-26,"09:52:00","Kwak",12.5
"30187",2019-05-26,"10:52:00","Kwak",12.5
"30188",2019-05-26,"11:52:00","Kwak",12.5
"30189",2019-05-26,"12:52:00","Kwak",13
"30190",2019-05-26,"13:52:00","Kwak",13
"30191",2019-05-26,"14:52:00","Kwak",13
"30192",2019-05-26,"15:52:00","Kwak",12.5
"30193",2019-05-26,"16:52:00","Kwak",12.5
"30194",2019-05-26,"17:52:00","Kwak",12.5
"30195",2019-05-26,"18:52:00","Kwak",12
"30196",2019-05-26,"19:52:00","Kwak",12
"30197",2019-05-26,"20:52:00","Kwak",12
"30198",2019-05-26,"21:52:00","Kwak",12
"30199",2019-05-26,"22:52:00","Kwak",12
"30200",2019-05-26,"23:52:00","Kwak",12.5
"30201",2019-05-27,"00:52:00","Kwak",12
"30202",2019-05-27,"01:52:00","Kwak",12
"30203",2019-05-27,"02:52:00","Kwak",12
"30204",2019-05-27,"03:52:00","Kwak",12
"30205",2019-05-27,"04:52:00","Kwak",12
"30206",2019-05-27,"05:52:00","Kwak",12
"30207",2019-05-27,"06:52:00","Kwak",12
"30208",2019-05-27,"07:52:00","Kwak",12
"30209",2019-05-27,"08:52:00","Kwak",12.5
"30210",2019-05-27,"09:52:00","Kwak",12.5
"30211",2019-05-27,"10:52:00","Kwak",13
"30212",2019-05-27,"11:52:00","Kwak",13
"30213",2019-05-27,"12:52:00","Kwak",13
"30214",2019-05-27,"13:52:00","Kwak",13.5
"30215",2019-05-27,"14:52:00","Kwak",13
"30216",2019-05-27,"15:52:00","Kwak",13.5
"30217",2019-05-27,"16:52:00","Kwak",13
"30218",2019-05-27,"17:52:00","Kwak",13
"30219",2019-05-27,"18:52:00","Kwak",13
"30220",2019-05-27,"19:52:00","Kwak",13
"30221",2019-05-27,"20:52:00","Kwak",13
"30222",2019-05-27,"21:52:00","Kwak",13
"30223",2019-05-27,"22:52:00","Kwak",12.5
"30224",2019-05-27,"23:52:00","Kwak",13
"30225",2019-05-28,"00:52:00","Kwak",13
"30226",2019-05-28,"01:52:00","Kwak",12.5
"30227",2019-05-28,"02:52:00","Kwak",12.5
