Obs_date,SLEV(metres)
2019-08-29 0:00,3.55
2019-08-29 1:00,3.89
2019-08-29 2:00,4.22
2019-08-29 3:00,4.41
2019-08-29 4:00,4.32
2019-08-29 5:00,3.93
2019-08-29 6:00,3.33
2019-08-29 7:00,2.57
2019-08-29 8:00,1.78
2019-08-29 9:00,1.07
2019-08-29 10:00,0.63
2019-08-29 11:00,0.66
2019-08-29 12:00,1.1
2019-08-29 13:00,1.79
2019-08-29 14:00,2.67
2019-08-29 15:00,3.53
2019-08-29 16:00,4.21
2019-08-29 17:00,4.61
2019-08-29 18:00,4.6
2019-08-29 19:00,4.38
2019-08-29 20:00,3.98
2019-08-29 21:00,3.5
2019-08-29 22:00,3.11
2019-08-29 23:00,2.92
2019-08-30 0:00,3.04
