1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 9F0000002BA9B221
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:35:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  58927
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-04-04, 11:35:00 AM,C,9
2019-04-04, 12:35:00 PM,C,9
2019-04-04, 1:35:00 PM,C,9.5
2019-04-04, 2:35:00 PM,C,9.5
2019-04-04, 3:35:00 PM,C,9.5
2019-04-04, 4:35:00 PM,C,9.5
2019-04-04, 5:35:00 PM,C,10
2019-04-04, 6:35:00 PM,C,10
2019-04-04, 7:35:00 PM,C,9.5
2019-04-04, 8:35:00 PM,C,8.5
2019-04-04, 9:35:00 PM,C,9.5
2019-04-04, 10:35:00 PM,C,9.5
2019-04-04, 11:35:00 PM,C,9
2019-04-05, 12:35:00 AM,C,9
2019-04-05, 1:35:00 AM,C,9
2019-04-05, 2:35:00 AM,C,9
2019-04-05, 3:35:00 AM,C,9
2019-04-05, 4:35:00 AM,C,9
2019-04-05, 5:35:00 AM,C,9
2019-04-05, 6:35:00 AM,C,9
2019-04-05, 7:35:00 AM,C,8.5
2019-04-05, 8:35:00 AM,C,8.5
2019-04-05, 9:35:00 AM,C,9
2019-04-05, 10:35:00 AM,C,9
2019-04-05, 11:35:00 AM,C,9
2019-04-05, 12:35:00 PM,C,9
2019-04-05, 1:35:00 PM,C,9
2019-04-05, 2:35:00 PM,C,9
2019-04-05, 3:35:00 PM,C,9.5
2019-04-05, 4:35:00 PM,C,9.5
2019-04-05, 5:35:00 PM,C,9.5
2019-04-05, 6:35:00 PM,C,9.5
2019-04-05, 7:35:00 PM,C,8.5
2019-04-05, 8:35:00 PM,C,7
2019-04-05, 9:35:00 PM,C,9
2019-04-05, 10:35:00 PM,C,9
2019-04-05, 11:35:00 PM,C,9
2019-04-06, 12:35:00 AM,C,9
2019-04-06, 1:35:00 AM,C,9
2019-04-06, 2:35:00 AM,C,9
2019-04-06, 3:35:00 AM,C,9
2019-04-06, 4:35:00 AM,C,8.5
2019-04-06, 5:35:00 AM,C,8.5
2019-04-06, 6:35:00 AM,C,8.5
2019-04-06, 7:35:00 AM,C,7.5
2019-04-06, 8:35:00 AM,C,7.5
2019-04-06, 9:35:00 AM,C,9
2019-04-06, 10:35:00 AM,C,9
2019-04-06, 11:35:00 AM,C,9
2019-04-06, 12:35:00 PM,C,9
2019-04-06, 1:35:00 PM,C,9
2019-04-06, 2:35:00 PM,C,9
2019-04-06, 3:35:00 PM,C,9
2019-04-06, 4:35:00 PM,C,9
2019-04-06, 5:35:00 PM,C,9
2019-04-06, 6:35:00 PM,C,9
2019-04-06, 7:35:00 PM,C,9
2019-04-06, 8:35:00 PM,C,8.5
2019-04-06, 9:35:00 PM,C,8.5
2019-04-06, 10:35:00 PM,C,8.5
2019-04-06, 11:35:00 PM,C,8.5
2019-04-07, 12:35:00 AM,C,8.5
2019-04-07, 1:35:00 AM,C,8.5
2019-04-07, 2:35:00 AM,C,8.5
2019-04-07, 3:35:00 AM,C,8.5
2019-04-07, 4:35:00 AM,C,8.5
2019-04-07, 5:35:00 AM,C,8.5
2019-04-07, 6:35:00 AM,C,8
2019-04-07, 7:35:00 AM,C,7.5
2019-04-07, 8:35:00 AM,C,6.5
2019-04-07, 9:35:00 AM,C,6.5
2019-04-07, 10:35:00 AM,C,7.5
2019-04-07, 11:35:00 AM,C,8
2019-04-07, 12:35:00 PM,C,8.5
2019-04-07, 1:35:00 PM,C,8.5
2019-04-07, 2:35:00 PM,C,8.5
2019-04-07, 3:35:00 PM,C,8.5
2019-04-07, 4:35:00 PM,C,8.5
2019-04-07, 5:35:00 PM,C,8.5
2019-04-07, 6:35:00 PM,C,8.5
2019-04-07, 7:35:00 PM,C,8.5
2019-04-07, 8:35:00 PM,C,8.5
2019-04-07, 9:35:00 PM,C,7.5
2019-04-07, 10:35:00 PM,C,8.5
2019-04-07, 11:35:00 PM,C,8.5
2019-04-08, 12:35:00 AM,C,8
2019-04-08, 1:35:00 AM,C,8.5
2019-04-08, 2:35:00 AM,C,8.5
2019-04-08, 3:35:00 AM,C,8.5
2019-04-08, 4:35:00 AM,C,8.5
2019-04-08, 5:35:00 AM,C,8.5
2019-04-08, 6:35:00 AM,C,8.5
2019-04-08, 7:35:00 AM,C,8
2019-04-08, 8:35:00 AM,C,8
2019-04-08, 9:35:00 AM,C,9
2019-04-08, 10:35:00 AM,C,13.5
2019-04-08, 11:35:00 AM,C,14
2019-04-08, 12:35:00 PM,C,9
2019-04-08, 1:35:00 PM,C,8.5
2019-04-08, 2:35:00 PM,C,8.5
2019-04-08, 3:35:00 PM,C,8.5
2019-04-08, 4:35:00 PM,C,8.5
2019-04-08, 5:35:00 PM,C,8.5
2019-04-08, 6:35:00 PM,C,8.5
2019-04-08, 7:35:00 PM,C,8.5
2019-04-08, 8:35:00 PM,C,9
2019-04-08, 9:35:00 PM,C,8.5
2019-04-08, 10:35:00 PM,C,8.5
2019-04-08, 11:35:00 PM,C,8.5
2019-04-09, 12:35:00 AM,C,8
2019-04-09, 1:35:00 AM,C,8
2019-04-09, 2:35:00 AM,C,8
2019-04-09, 3:35:00 AM,C,8
2019-04-09, 4:35:00 AM,C,8.5
2019-04-09, 5:35:00 AM,C,8
2019-04-09, 6:35:00 AM,C,8.5
2019-04-09, 7:35:00 AM,C,8.5
2019-04-09, 8:35:00 AM,C,8
2019-04-09, 9:35:00 AM,C,9.5
2019-04-09, 10:35:00 AM,C,10
2019-04-09, 11:35:00 AM,C,11
2019-04-09, 12:35:00 PM,C,11
2019-04-09, 1:35:00 PM,C,9
2019-04-09, 2:35:00 PM,C,8.5
2019-04-09, 3:35:00 PM,C,9
2019-04-09, 4:35:00 PM,C,8.5
2019-04-09, 5:35:00 PM,C,8.5
2019-04-09, 6:35:00 PM,C,8.5
