1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: F40000001AAD3121
Is Mission Active?  true
Mission Start:  Thu Jun 14 21:16:00 PDT 2018
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  6689
Total Samples:  111308
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Mar 24 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-01-14, 1:16:00 AM,C,7.5
2019-01-14, 2:16:00 AM,C,7.5
2019-01-14, 3:16:00 AM,C,7.5
2019-01-14, 4:16:00 AM,C,7.5
2019-01-14, 5:16:00 AM,C,7.5
2019-01-14, 6:16:00 AM,C,7.5
2019-01-14, 7:16:00 AM,C,7.5
2019-01-14, 8:16:00 AM,C,7.5
2019-01-14, 9:16:00 AM,C,7.5
2019-01-14, 10:16:00 AM,C,7
2019-01-14, 11:16:00 AM,C,7
2019-01-14, 12:16:00 PM,C,7.5
2019-01-14, 1:16:00 PM,C,7
2019-01-14, 2:16:00 PM,C,7.5
2019-01-14, 3:16:00 PM,C,7.5
2019-01-14, 4:16:00 PM,C,7.5
2019-01-14, 5:16:00 PM,C,7
2019-01-14, 6:16:00 PM,C,7
2019-01-14, 7:16:00 PM,C,7.5
2019-01-14, 8:16:00 PM,C,7
2019-01-14, 9:16:00 PM,C,7.5
2019-01-14, 10:16:00 PM,C,7
2019-01-14, 11:16:00 PM,C,7
2019-01-15, 12:16:00 AM,C,7
2019-01-15, 1:16:00 AM,C,7
2019-01-15, 2:16:00 AM,C,7
2019-01-15, 3:16:00 AM,C,7
2019-01-15, 4:16:00 AM,C,7
2019-01-15, 5:16:00 AM,C,7
2019-01-15, 6:16:00 AM,C,7
2019-01-15, 7:16:00 AM,C,7
2019-01-15, 8:16:00 AM,C,7
2019-01-15, 9:16:00 AM,C,7
2019-01-15, 10:16:00 AM,C,7
2019-01-15, 11:16:00 AM,C,7
2019-01-15, 12:16:00 PM,C,7
2019-01-15, 1:16:00 PM,C,7
2019-01-15, 2:16:00 PM,C,7
2019-01-15, 3:16:00 PM,C,7
2019-01-15, 4:16:00 PM,C,7
2019-01-15, 5:16:00 PM,C,7
2019-01-15, 6:16:00 PM,C,7
2019-01-15, 7:16:00 PM,C,7
2019-01-15, 8:16:00 PM,C,7
2019-01-15, 9:16:00 PM,C,7
2019-01-15, 10:16:00 PM,C,7
2019-01-15, 11:16:00 PM,C,7
2019-01-16, 12:16:00 AM,C,7
2019-01-16, 1:16:00 AM,C,7
2019-01-16, 2:16:00 AM,C,7
2019-01-16, 3:16:00 AM,C,7
2019-01-16, 4:16:00 AM,C,7
2019-01-16, 5:16:00 AM,C,7
2019-01-16, 6:16:00 AM,C,7
2019-01-16, 7:16:00 AM,C,7
2019-01-16, 8:16:00 AM,C,7
2019-01-16, 9:16:00 AM,C,7
2019-01-16, 10:16:00 AM,C,7
2019-01-16, 11:16:00 AM,C,7
2019-01-16, 12:16:00 PM,C,7
2019-01-16, 1:16:00 PM,C,7
2019-01-16, 2:16:00 PM,C,7
2019-01-16, 3:16:00 PM,C,7
2019-01-16, 4:16:00 PM,C,7
2019-01-16, 5:16:00 PM,C,7
2019-01-16, 6:16:00 PM,C,7
2019-01-16, 7:16:00 PM,C,7
2019-01-16, 8:16:00 PM,C,7
2019-01-16, 9:16:00 PM,C,7
2019-01-16, 10:16:00 PM,C,6.5
2019-01-16, 11:16:00 PM,C,6.5
2019-01-17, 12:16:00 AM,C,6.5
2019-01-17, 1:16:00 AM,C,6.5
2019-01-17, 2:16:00 AM,C,6.5
2019-01-17, 3:16:00 AM,C,6.5
2019-01-17, 4:16:00 AM,C,6.5
2019-01-17, 5:16:00 AM,C,6.5
2019-01-17, 6:16:00 AM,C,6.5
2019-01-17, 7:16:00 AM,C,6.5
2019-01-17, 8:16:00 AM,C,6.5
2019-01-17, 9:16:00 AM,C,6.5
2019-01-17, 10:16:00 AM,C,6.5
2019-01-17, 11:16:00 AM,C,6.5
2019-01-17, 12:16:00 PM,C,6.5
2019-01-17, 1:16:00 PM,C,6.5
2019-01-17, 2:16:00 PM,C,6.5
2019-01-17, 3:16:00 PM,C,7
2019-01-17, 4:16:00 PM,C,6.5
2019-01-17, 5:16:00 PM,C,6.5
2019-01-17, 6:16:00 PM,C,6.5
2019-01-17, 7:16:00 PM,C,7
2019-01-17, 8:16:00 PM,C,7
2019-01-17, 9:16:00 PM,C,7
2019-01-17, 10:16:00 PM,C,7
2019-01-17, 11:16:00 PM,C,7
2019-01-18, 12:16:00 AM,C,7
2019-01-18, 1:16:00 AM,C,7
2019-01-18, 2:16:00 AM,C,7
2019-01-18, 3:16:00 AM,C,7
2019-01-18, 4:16:00 AM,C,7
2019-01-18, 5:16:00 AM,C,7
2019-01-18, 6:16:00 AM,C,7
2019-01-18, 7:16:00 AM,C,7
