Date/Time,Unit,Value,
2019-05-30, 11:52:00 AM,C,14
2019-05-30, 12:52:00 PM,C,14.5
2019-05-30, 1:52:00 PM,C,14
2019-05-30, 2:52:00 PM,C,14
2019-05-30, 3:52:00 PM,C,14
2019-05-30, 4:52:00 PM,C,14
2019-05-30, 5:52:00 PM,C,14
2019-05-30, 6:52:00 PM,C,14
2019-05-30, 7:52:00 PM,C,14
2019-05-30, 8:52:00 PM,C,13.5
2019-05-30, 9:52:00 PM,C,13.5
2019-05-30, 10:52:00 PM,C,13
2019-05-30, 11:52:00 PM,C,13.5
2019-05-31, 12:52:00 AM,C,12.5
2019-05-31, 1:52:00 AM,C,13
2019-05-31, 2:52:00 AM,C,13
2019-05-31, 3:52:00 AM,C,13
2019-05-31, 4:52:00 AM,C,11.5
2019-05-31, 5:52:00 AM,C,10.5
2019-05-31, 6:52:00 AM,C,12
2019-05-31, 7:52:00 AM,C,13
2019-05-31, 8:52:00 AM,C,13.5
2019-05-31, 9:52:00 AM,C,13.5
2019-05-31, 10:52:00 AM,C,13
2019-05-31, 11:52:00 AM,C,14
2019-05-31, 12:52:00 PM,C,14
2019-05-31, 1:52:00 PM,C,13.5
2019-05-31, 2:52:00 PM,C,13.5
2019-05-31, 3:52:00 PM,C,13.5
2019-05-31, 4:52:00 PM,C,13.5
2019-05-31, 5:52:00 PM,C,13.5
2019-05-31, 6:52:00 PM,C,13.5
2019-05-31, 7:52:00 PM,C,13.5
2019-05-31, 8:52:00 PM,C,13
2019-05-31, 9:52:00 PM,C,12.5
2019-05-31, 10:52:00 PM,C,12
2019-05-31, 11:52:00 PM,C,12
2019-06-01, 12:52:00 AM,C,12
2019-06-01, 1:52:00 AM,C,12
2019-06-01, 2:52:00 AM,C,12
2019-06-01, 3:52:00 AM,C,12
2019-06-01, 4:52:00 AM,C,12
2019-06-01, 5:52:00 AM,C,11.5
2019-06-01, 6:52:00 AM,C,12
2019-06-01, 7:52:00 AM,C,13.5
2019-06-01, 8:52:00 AM,C,12.5
2019-06-01, 9:52:00 AM,C,12.5
2019-06-01, 10:52:00 AM,C,12.5
2019-06-01, 11:52:00 AM,C,12.5
2019-06-01, 12:52:00 PM,C,12.5
2019-06-01, 1:52:00 PM,C,12.5
2019-06-01, 2:52:00 PM,C,12.5
2019-06-01, 3:52:00 PM,C,11.5
2019-06-01, 4:52:00 PM,C,11.5
2019-06-01, 5:52:00 PM,C,11.5
2019-06-01, 6:52:00 PM,C,11.5
2019-06-01, 7:52:00 PM,C,11.5
2019-06-01, 8:52:00 PM,C,11.5
2019-06-01, 9:52:00 PM,C,11.5
2019-06-01, 10:52:00 PM,C,11.5
2019-06-01, 11:52:00 PM,C,11.5
2019-06-02, 12:52:00 AM,C,11
2019-06-02, 1:52:00 AM,C,11
2019-06-02, 2:52:00 AM,C,12
2019-06-02, 3:52:00 AM,C,12
2019-06-02, 4:52:00 AM,C,12
2019-06-02, 5:52:00 AM,C,10
2019-06-02, 6:52:00 AM,C,10.5
2019-06-02, 7:52:00 AM,C,11.5
2019-06-02, 8:52:00 AM,C,12
2019-06-02, 9:52:00 AM,C,12
2019-06-02, 10:52:00 AM,C,12.5
2019-06-02, 11:52:00 AM,C,12.5
2019-06-02, 12:52:00 PM,C,12.5
2019-06-02, 1:52:00 PM,C,12.5
2019-06-02, 2:52:00 PM,C,12.5
2019-06-02, 3:52:00 PM,C,12.5
2019-06-02, 4:52:00 PM,C,12.5
2019-06-02, 5:52:00 PM,C,13
2019-06-02, 6:52:00 PM,C,13
2019-06-02, 7:52:00 PM,C,13
2019-06-02, 8:52:00 PM,C,12.5
2019-06-02, 9:52:00 PM,C,11.5
2019-06-02, 10:52:00 PM,C,12
2019-06-02, 11:52:00 PM,C,11.5
2019-06-03, 12:52:00 AM,C,12
2019-06-03, 1:52:00 AM,C,12
2019-06-03, 2:52:00 AM,C,12
2019-06-03, 3:52:00 AM,C,12
2019-06-03, 4:52:00 AM,C,12
2019-06-03, 5:52:00 AM,C,11.5
2019-06-03, 6:52:00 AM,C,10.5
2019-06-03, 7:52:00 AM,C,11
2019-06-03, 8:52:00 AM,C,13.5
2019-06-03, 9:52:00 AM,C,12
