SP,SR,ID,Tank,Treat,Date,Dead,
Kwak,Calvert,KB63,19,22L,2018-09-03,0,
Kwak,Calvert,KB68,19,22L,2018-07-16,0,
Kwak,Calvert,KB68,19,22L,2018-09-03,0,
Kwak,Calvert,KG55,19,22L,2018-07-16,0,
Kwak,Calvert,KG55,19,22L,2018-09-03,0,
Pruth,Calvert,PO36,19,22L,2018-07-16,0,
Pruth,Calvert,PO36,19,22L,2018-09-03,0,
Pruth,Calvert,PO45,19,22L,2018-07-16,0,
Pruth,Calvert,PO45,19,22L,2018-08-12,1,
Pruth,Calvert,PO86,19,22L,2018-07-16,0,
Pruth,Calvert,PO86,19,22L,2018-08-21,1,
Pruth,Calvert,PY34,19,22L,2018-07-16,0,
Pruth,Calvert,PY34,19,22L,2018-09-03,0,
Pruth,Calvert,PY36,19,22L,2018-07-16,0,
Pruth,Calvert,PY36,19,22L,2018-09-03,0,
Pruth,Calvert,PY73,19,22L,2018-07-16,0,
Pruth,Calvert,PY73,19,22L,2018-08-05,1,
Pruth,Calvert,PY76,19,22L,2018-07-16,0,
Pruth,Calvert,PY76,19,22L,2018-09-03,0,
Cedar,Nanaimo,CB37,22,22L,2018-07-16,0,
Cedar,Nanaimo,CB37,22,22L,2018-09-03,0,
Cedar,Nanaimo,CB56,22,22L,2018-07-16,0,
Cedar,Nanaimo,CB56,22,22L,2018-09-03,0,
Cedar,Nanaimo,CB76,22,22L,2018-07-16,0,
Cedar,Nanaimo,CB76,22,22L,2018-09-03,0,
Cedar,Nanaimo,CB95,22,22L,2018-07-16,0,
Cedar,Nanaimo,CB95,22,22L,2018-09-03,0,
Cedar,Nanaimo,CO02,22,22L,2018-07-16,0,
Cedar,Nanaimo,CO02,22,22L,2018-09-03,0,
Cedar,Nanaimo,CO25,22,22L,2018-07-16,0,
Cedar,Nanaimo,CO25,22,22L,2018-09-03,0,
Cedar,Nanaimo,CO47,22,22L,2018-07-16,0,
Cedar,Nanaimo,CO47,22,22L,2018-09-03,0,
Heron,Nanaimo,HG46,22,22L,2018-07-16,0,
Heron,Nanaimo,HG46,22,22L,2018-09-03,0,
Heron,Nanaimo,HG58,22,22L,2018-07-16,0,
Heron,Nanaimo,HG58,22,22L,2018-09-03,0,
Heron,Nanaimo,HW21,22,22L,2018-07-16,0,
Heron,Nanaimo,HW21,22,22L,2018-09-03,0,
Heron,Nanaimo,HW66,22,22L,2018-07-16,0,
Heron,Nanaimo,HW66,22,22L,2018-08-10,1,
Heron,Nanaimo,HW79,22,22L,2018-07-16,0,
Heron,Nanaimo,HW79,22,22L,2018-09-03,0,
Heron,Nanaimo,HW80,22,22L,2018-07-16,0,
Heron,Nanaimo,HW80,22,22L,2018-09-03,0,
Heron,Nanaimo,HW86,22,22L,2018-07-16,0,
Heron,Nanaimo,HW86,22,22L,2018-09-03,0,
Kwak,Calvert,KB30,22,22L,2018-07-16,0,
Kwak,Calvert,KB30,22,22L,2018-08-03,1,
Kwak,Calvert,KB40,22,22L,2018-07-16,0,
Kwak,Calvert,KB40,22,22L,2018-09-03,0,
Kwak,Calvert,KB58,22,22L,2018-07-16,0,
Kwak,Calvert,KB58,22,22L,2018-09-03,0,
Kwak,Calvert,KB71,22,22L,2018-07-16,0,
Kwak,Calvert,KB71,22,22L,2018-09-03,0,
Kwak,Calvert,KB80,22,22L,2018-07-16,0,
Kwak,Calvert,KB80,22,22L,2018-09-03,0,
Kwak,Calvert,KG58,22,22L,2018-07-16,0,
Kwak,Calvert,KG58,22,22L,2018-08-05,1,
Kwak,Calvert,KG72,22,22L,2018-07-16,0,
Kwak,Calvert,KG72,22,22L,2018-09-03,0,
Pruth,Calvert,PO31,22,22L,2018-07-16,0,
Pruth,Calvert,PO31,22,22L,2018-08-01,1,
Pruth,Calvert,PO42,22,22L,2018-07-16,0,
Pruth,Calvert,PO42,22,22L,2018-08-01,1,
Pruth,Calvert,PO87,22,22L,2018-07-16,0,
Pruth,Calvert,PO87,22,22L,2018-08-03,1,
Pruth,Calvert,PY27,22,22L,2018-07-16,0,
Pruth,Calvert,PY27,22,22L,2018-08-01,1,
Pruth,Calvert,PY28,22,22L,2018-07-16,0,
Pruth,Calvert,PY28,22,22L,2018-08-14,1,
Pruth,Calvert,PY68,22,22L,2018-07-16,0,
Pruth,Calvert,PY68,22,22L,2018-09-03,0,
Pruth,Calvert,PY71,22,22L,2018-07-16,0,
Pruth,Calvert,PY71,22,22L,2018-08-03,1,
Cedar,Nanaimo,CB32,23,22L,2018-07-16,0,
Cedar,Nanaimo,CB32,23,22L,2018-09-03,0,
Cedar,Nanaimo,CB46,23,22L,2018-07-16,0,
Cedar,Nanaimo,CB46,23,22L,2018-09-03,0,
Cedar,Nanaimo,CB78,23,22L,2018-07-16,0,
Cedar,Nanaimo,CB78,23,22L,2018-09-03,0,
Cedar,Nanaimo,CO07,23,22L,2018-07-16,0,
Cedar,Nanaimo,CO07,23,22L,2018-09-03,0,
Cedar,Nanaimo,CO16,23,22L,2018-07-16,0,
Cedar,Nanaimo,CO16,23,22L,2018-09-03,0,
Cedar,Nanaimo,CO29,23,22L,2018-07-16,0,
Cedar,Nanaimo,CO29,23,22L,2018-09-03,0,
Cedar,Nanaimo,CO41,23,22L,2018-07-16,0,
Cedar,Nanaimo,CO41,23,22L,2018-09-03,0,
Heron,Nanaimo,HG93,23,22L,2018-07-16,0,
Heron,Nanaimo,HG93,23,22L,2018-09-03,0,
Heron,Nanaimo,HG98,23,22L,2018-07-16,0,
Heron,Nanaimo,HG98,23,22L,2018-09-03,0,
Heron,Nanaimo,HW03,23,22L,2018-07-16,0,
Heron,Nanaimo,HW03,23,22L,2018-09-03,0,
Heron,Nanaimo,HW39,23,22L,2018-07-16,0,
Heron,Nanaimo,HW39,23,22L,2018-09-03,0,
Heron,Nanaimo,HW68,23,22L,2018-07-16,0,
Heron,Nanaimo,HW68,23,22L,2018-09-03,0,
Heron,Nanaimo,HW73,23,22L,2018-07-16,0,
Heron,Nanaimo,HW73,23,22L,2018-09-03,0,
Heron,Nanaimo,HW75,23,22L,2018-07-16,0,
Heron,Nanaimo,HW75,23,22L,2018-09-03,0,
Kwak,Calvert,KB43,23,22L,2018-07-16,0,
Kwak,Calvert,KB43,23,22L,2018-09-03,0,
Kwak,Calvert,KB79,23,22L,2018-07-16,0,
Kwak,Calvert,KB79,23,22L,2018-08-04,1,
Kwak,Calvert,KB96,23,22L,2018-07-16,0,
Kwak,Calvert,KB96,23,22L,2018-08-08,1,
Kwak,Calvert,KG53,23,22L,2018-07-16,0,
Kwak,Calvert,KG53,23,22L,2018-09-03,0,
Kwak,Calvert,KG63,23,22L,2018-07-16,0,
Kwak,Calvert,KG63,23,22L,2018-09-03,0,
Kwak,Calvert,KG79,23,22L,2018-07-16,0,
Kwak,Calvert,KG79,23,22L,2018-08-05,1,
Kwak,Calvert,KG89,23,22L,2018-07-16,0,
Kwak,Calvert,KG89,23,22L,2018-08-08,1,
Pruth,Calvert,PO09,23,22L,2018-07-16,0,
Pruth,Calvert,PO09,23,22L,2018-08-10,1,
Pruth,Calvert,PO29,23,22L,2018-07-16,0,
Pruth,Calvert,PO29,23,22L,2018-09-03,0,
Pruth,Calvert,PO37,23,22L,2018-07-16,0,
Pruth,Calvert,PO37,23,22L,2018-09-03,0,
Pruth,Calvert,PO76,23,22L,2018-07-16,0,
Pruth,Calvert,PO76,23,22L,2018-08-10,1,
Pruth,Calvert,PO93,23,22L,2018-07-16,0,
Pruth,Calvert,PO93,23,22L,2018-09-03,0,
Pruth,Calvert,PY05,23,22L,2018-07-16,0,
Pruth,Calvert,PY05,23,22L,2018-08-13,1,
Pruth,Calvert,PY77,23,22L,2018-07-16,0,
Pruth,Calvert,PY77,23,22L,2018-08-13,1,
