1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 2F0000002BB0FF21
Is Mission Active?  true
Mission Start:  Thu Mar 21 10:46:00 PDT 2019
Sample Rate:  Every 60 minute(s)
Number of Mission Samples:  1804
Total Samples:  41525
Roll Over Enabled?  true
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  Clock
Next Clock Alarm At:  Sun Jun 09 00:00:00 PDT 2019
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2019-03-31, 2:46:00 AM,C,9
2019-03-31, 3:46:00 AM,C,8.5
2019-03-31, 4:46:00 AM,C,8.5
2019-03-31, 5:46:00 AM,C,8.5
2019-03-31, 6:46:00 AM,C,8.5
2019-03-31, 7:46:00 AM,C,8.5
2019-03-31, 8:46:00 AM,C,8.5
2019-03-31, 9:46:00 AM,C,8.5
2019-03-31, 10:46:00 AM,C,8.5
2019-03-31, 11:46:00 AM,C,9
2019-03-31, 12:46:00 PM,C,9
2019-03-31, 1:46:00 PM,C,9.5
2019-03-31, 2:46:00 PM,C,9.5
2019-03-31, 3:46:00 PM,C,10
2019-03-31, 4:46:00 PM,C,11.5
2019-03-31, 5:46:00 PM,C,11
2019-03-31, 6:46:00 PM,C,10
2019-03-31, 7:46:00 PM,C,9.5
2019-03-31, 8:46:00 PM,C,9
2019-03-31, 9:46:00 PM,C,9
2019-03-31, 10:46:00 PM,C,9
2019-03-31, 11:46:00 PM,C,9
2019-04-01, 12:46:00 AM,C,9
2019-04-01, 1:46:00 AM,C,9
2019-04-01, 2:46:00 AM,C,9
2019-04-01, 3:46:00 AM,C,9
2019-04-01, 4:46:00 AM,C,9
2019-04-01, 5:46:00 AM,C,8.5
2019-04-01, 6:46:00 AM,C,9
2019-04-01, 7:46:00 AM,C,9
2019-04-01, 8:46:00 AM,C,9
2019-04-01, 9:46:00 AM,C,9
2019-04-01, 10:46:00 AM,C,9
2019-04-01, 11:46:00 AM,C,9
2019-04-01, 12:46:00 PM,C,9.5
2019-04-01, 1:46:00 PM,C,10
2019-04-01, 2:46:00 PM,C,10
2019-04-01, 3:46:00 PM,C,10.5
2019-04-01, 4:46:00 PM,C,11
2019-04-01, 5:46:00 PM,C,11
2019-04-01, 6:46:00 PM,C,10.5
2019-04-01, 7:46:00 PM,C,10
2019-04-01, 8:46:00 PM,C,9.5
2019-04-01, 9:46:00 PM,C,9.5
2019-04-01, 10:46:00 PM,C,9.5
2019-04-01, 11:46:00 PM,C,9.5
2019-04-02, 12:46:00 AM,C,9.5
2019-04-02, 1:46:00 AM,C,9.5
2019-04-02, 2:46:00 AM,C,9.5
2019-04-02, 3:46:00 AM,C,9.5
2019-04-02, 4:46:00 AM,C,9.5
2019-04-02, 5:46:00 AM,C,9.5
2019-04-02, 6:46:00 AM,C,9
2019-04-02, 7:46:00 AM,C,9
2019-04-02, 8:46:00 AM,C,9
2019-04-02, 9:46:00 AM,C,9.5
2019-04-02, 10:46:00 AM,C,9.5
2019-04-02, 11:46:00 AM,C,9.5
2019-04-02, 12:46:00 PM,C,9.5
2019-04-02, 1:46:00 PM,C,10
2019-04-02, 2:46:00 PM,C,10
2019-04-02, 3:46:00 PM,C,10
