Date/Time,Unit,Value,
2019-04-08, 6:27:00 PM,C,11.5
2019-04-08, 7:27:00 PM,C,12
2019-04-08, 8:27:00 PM,C,12.5
2019-04-08, 9:27:00 PM,C,13
2019-04-08, 10:27:00 PM,C,14.5
2019-04-08, 11:27:00 PM,C,18
2019-04-08, 12:27:00 AM,C,16.5
2019-04-08, 1:27:00 AM,C,13
2019-04-08, 2:27:00 AM,C,13
2019-04-08, 3:27:00 AM,C,13
2019-04-08, 4:27:00 AM,C,12.5
2019-04-08, 5:27:00 AM,C,12.5
2019-04-08, 6:27:00 AM,C,12.5
2019-04-08, 7:27:00 AM,C,12
2019-04-08, 8:27:00 AM,C,12.5
2019-04-08, 9:27:00 AM,C,12.5
2019-04-08, 10:27:00 AM,C,12.5
2019-04-08, 11:27:00 AM,C,12.5
2019-04-09, 12:27:00 PM,C,12.5
2019-04-09, 1:27:00 PM,C,12.5
2019-04-09, 2:27:00 PM,C,12
2019-04-09, 3:27:00 PM,C,12
2019-04-09, 4:27:00 PM,C,12
2019-04-09, 5:27:00 PM,C,12
2019-04-09, 6:27:00 PM,C,12
2019-04-09, 7:27:00 PM,C,12.5
2019-04-09, 8:27:00 PM,C,12.5
2019-04-09, 9:27:00 PM,C,13
2019-04-09, 10:27:00 PM,C,13
2019-04-09, 11:27:00 PM,C,13.5
2019-04-09, 12:27:00 AM,C,14
2019-04-09, 1:27:00 AM,C,14
2019-04-09, 2:27:00 AM,C,14
2019-04-09, 3:27:00 AM,C,13
2019-04-09, 4:27:00 AM,C,13
2019-04-09, 5:27:00 AM,C,13
2019-04-09, 6:27:00 AM,C,13
2019-04-09, 7:27:00 AM,C,13
2019-04-09, 8:27:00 AM,C,12.5
2019-04-09, 9:27:00 AM,C,13
2019-04-09, 10:27:00 AM,C,13.5
2019-04-09, 11:27:00 AM,C,13.5
2019-04-10, 12:27:00 PM,C,14
2019-04-10, 1:27:00 PM,C,14
2019-04-10, 2:27:00 PM,C,14
2019-04-10, 3:27:00 PM,C,14
2019-04-10, 4:27:00 PM,C,14
2019-04-10, 5:27:00 PM,C,14
2019-04-10, 6:27:00 PM,C,14
2019-04-10, 7:27:00 PM,C,14
2019-04-10, 8:27:00 PM,C,14
2019-04-10, 9:27:00 PM,C,15
2019-04-10, 10:27:00 PM,C,15
2019-04-10, 11:27:00 PM,C,15.5
2019-04-10, 12:27:00 AM,C,15.5
2019-04-10, 1:27:00 AM,C,16.5
2019-04-10, 2:27:00 AM,C,16.5
2019-04-10, 3:27:00 AM,C,17
2019-04-10, 4:27:00 AM,C,16
2019-04-10, 5:27:00 AM,C,16
2019-04-10, 6:27:00 AM,C,16
2019-04-10, 7:27:00 AM,C,16
2019-04-10, 8:27:00 AM,C,15
2019-04-10, 9:27:00 AM,C,14
2019-04-10, 10:27:00 AM,C,14
2019-04-10, 11:27:00 AM,C,14.5
2019-04-11, 12:27:00 PM,C,15.5
2019-04-11, 1:27:00 PM,C,15.5
2019-04-11, 2:27:00 PM,C,15.5
2019-04-11, 3:27:00 PM,C,15.5
2019-04-11, 4:27:00 PM,C,15.5
2019-04-11, 5:27:00 PM,C,15.5
2019-04-11, 6:27:00 PM,C,14.5
2019-04-11, 7:27:00 PM,C,14.5
2019-04-11, 8:27:00 PM,C,14.5
2019-04-11, 9:27:00 PM,C,15
2019-04-11, 10:27:00 PM,C,15
2019-04-11, 11:27:00 PM,C,15
2019-04-11, 12:27:00 AM,C,15.5
2019-04-11, 1:27:00 AM,C,16
2019-04-11, 2:27:00 AM,C,16
2019-04-11, 3:27:00 AM,C,16
2019-04-11, 4:27:00 AM,C,16
2019-04-11, 5:27:00 AM,C,15.5
2019-04-11, 6:27:00 AM,C,15.5
2019-04-11, 7:27:00 AM,C,15.5
2019-04-11, 8:27:00 AM,C,15
2019-04-11, 9:27:00 AM,C,15
2019-04-11, 10:27:00 AM,C,14
2019-04-11, 11:27:00 AM,C,14.5
2019-04-12, 12:27:00 PM,C,15
2019-04-12, 1:27:00 PM,C,15
2019-04-12, 2:27:00 PM,C,15
2019-04-12, 3:27:00 PM,C,14.5
2019-04-12, 4:27:00 PM,C,15
2019-04-12, 5:27:00 PM,C,15
2019-04-12, 6:27:00 PM,C,15
2019-04-12, 7:27:00 PM,C,15
2019-04-12, 8:27:00 PM,C,15
2019-04-12, 9:27:00 PM,C,15
2019-04-12, 10:27:00 PM,C,15
